symbol,timeframe,strategy_id,strategy_name,status,trades,wins,losses,win_rate_pct,net_profit,total_return_pct,profit_factor,expectancy,max_drawdown_pct,sharpe,sortino,bars,error
AUDCAD,1d,vortex_trend_cross,Vortex Trend Cross,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
AUDCAD,1d,rsi_regular_divergence_v2,RSI Regular Divergence (Confirmed),OK,55,34,21,61.82,1584.72,15.85,3.337605706981244,28.81,2.59,4.472,6.072,200,
AUDCAD,1d,hidden_macd_divergence_v2,Hidden MACD Divergence (Trend Continuation),OK,10,6,4,60.0,1310.82,13.11,9.08604802865385,131.08,1.01,5.556,10.254,200,
AUDCAD,1d,obv_price_divergence,OBV/Price Divergence,OK,31,14,16,45.16,203.95,2.04,1.2092298292905728,6.58,4.63,0.713,1.031,200,
AUDCAD,1d,kst_trend_cross,KST Trend Cross,OK,6,3,3,50.0,101.43,1.01,1.3667169435571098,16.9,2.39,0.448,0.553,200,
AUDCAD,1d,coppock_curve_bottom,Coppock Curve Bottom,OK,6,3,3,50.0,629.77,6.3,3.0483147474967347,104.96,3.81,2.302,3.77,200,
AUDCAD,1d,stc_cycle_turn,Schaff Trend Cycle Turn,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
AUDCAD,1d,tsi_momentum_shift,TSI Momentum Shift,OK,11,6,5,54.55,934.91,9.35,3.155629890618119,84.99,2.63,2.814,4.7,200,
AUDCAD,1d,dpo_cycle_reversal,Detrended Price Oscillator Reversal,OK,32,5,27,15.62,-842.1,-8.42,0.33510250630090266,-26.32,10.63,-3.978,-5.255,200,
AUDCAD,1d,rvi_signal_cross,Relative Vigor Index Cross,OK,12,8,4,66.67,885.74,8.86,4.543703815901716,73.81,1.74,3.605,6.372,200,
AUDCAD,1d,ultimate_oscillator_divergence,Ultimate Oscillator Reversal,OK,45,27,18,60.0,1102.34,11.02,2.408049774090491,24.5,2.23,3.407,5.355,200,
AUDCAD,1d,aroon_new_trend,Aroon New Trend,OK,6,0,6,0.0,-548.83,-5.49,0.0,-91.47,6.8,-2.637,-2.778,200,
AUDCAD,1d,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,4,2,2,50.0,67.46,0.67,2.990534183785822,16.86,2.63,0.32,0.414,200,
AUDCAD,1d,psar_flip_trend,Parabolic SAR Flip,OK,12,9,3,75.0,1581.28,15.81,7.653633646730149,131.77,1.46,4.873,7.419,200,
AUDCAD,1d,keltner_channel_breakout,Keltner Channel Breakout,OK,4,2,2,50.0,-2.67,-0.03,0.9591303801808035,-0.67,1.86,-0.002,-0.003,200,
AUDCAD,1d,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
AUDCAD,1d,vwap_reversion,VWAP Mean Reversion,OK,24,3,21,12.5,-753.91,-7.54,0.25234133333220504,-31.41,8.36,-4.226,-4.699,200,
AUDCAD,1d,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,27,3,24,11.11,-1369.09,-13.69,0.1630996018740397,-50.71,14.54,-5.369,-6.338,200,
AUDCAD,1d,trix_zero_cross,TRIX Zero-Line Cross,OK,10,0,10,0.0,-947.98,-9.48,0.0,-94.8,9.48,-4.596,-4.356,200,
AUDCAD,1d,stoch_rsi_double_confirm,Stochastic RSI Double Confirmation,OK,73,44,28,60.27,1171.1,11.71,2.3357261748735656,16.04,2.36,3.505,6.28,200,
AUDCAD,1d,balance_of_power_shift,Balance of Power Shift,OK,27,9,18,33.33,-88.21,-0.88,0.9014694120311207,-3.27,3.91,-0.371,-0.598,200,
AUDCAD,1d,roc_acceleration,Rate-of-Change Acceleration,OK,10,5,5,50.0,779.53,7.8,5.680256740184753,77.95,0.8,3.381,4.62,200,
AUDCAD,1d,ulcer_index_calm_entry,Ulcer Index Low-Stress Entry,OK,9,3,6,33.33,-139.69,-1.4,0.7689418232103478,-15.52,4.7,-0.437,-0.617,200,
AUDCAD,1d,entropy_regime_filter,Entropy Regime Filter,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
AUDCAD,1d,kama_adaptive_trend,KAMA Adaptive Trend,OK,10,5,5,50.0,863.42,8.63,5.910771535235962,86.34,1.8,3.149,4.967,200,
AUDCAD,1d,hull_ma_momentum,Hull Moving Average Momentum,OK,10,9,1,90.0,1566.15,15.66,32.202188847723214,156.62,1.43,4.977,8.949,200,
AUDCAD,1d,hidden_rsi_divergence_v2,Hidden RSI Divergence (Trend Continuation),OK,14,2,12,14.29,-336.87,-3.37,0.17395190303397307,-24.06,3.37,-2.626,-1.266,200,
AUDCAD,1d,macd_divergence_confluence,MACD Divergence Confluence,OK,4,3,1,75.0,814.1,8.14,18.330748183504152,203.52,0.85,4.266,4.453,200,
AUDCAD,1d,range_position_breakout,Range Position Breakout,OK,7,2,5,28.57,176.63,1.77,4.7422895999118575,25.23,0.63,1.627,1.215,200,
AUDCAD,1d,elder_ray_supertrend_combo,Elder Ray + SuperTrend Combo,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
AUDCAD,1d,mean_reversion_zscore,Mean Reversion Z-Score Fade,OK,14,1,13,7.14,-844.78,-8.45,0.09388748327102632,-60.34,9.74,-4.704,-3.613,200,
USDCAD,1h,rsi_reversal,RSI Mean Reversion,OK,13,9,4,69.23,1344.14,13.44,4.650487288400442,103.4,2.08,3.247,4.787,288,
USDCAD,1h,macd_trend,MACD Trend Following,OK,10,3,7,30.0,282.31,2.82,1.4530816157257662,28.23,3.8,0.704,0.951,288,
USDCAD,1h,bb_squeeze,Bollinger Band Squeeze,OK,20,15,5,75.0,2841.32,28.41,6.1078094125901154,142.07,2.67,4.092,5.051,288,
USDCAD,1h,adx_strength,ADX Strength Entry,OK,12,6,6,50.0,1241.77,12.42,2.9028301204875286,103.48,3.96,2.713,4.35,288,
USDCAD,1h,ichimoku_trend,Ichimoku Cloud Trend,OK,30,11,19,36.67,592.74,5.93,1.2928548454401738,19.76,7.51,0.934,1.471,288,
USDCAD,1h,supertrend_follow,SuperTrend Follow,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
USDCAD,1h,elder_ray,Elder Ray Power,OK,24,15,9,62.5,2483.77,24.84,6.725984489952985,103.49,2.03,4.765,7.341,288,
USDCAD,1h,choppiness_reversal,Choppiness Reversal,OK,28,23,5,82.14,1581.15,15.81,6.765522917972054,56.47,1.11,4.524,5.903,288,
USDCAD,1h,confluence_8,8-Indicator Confluence,OK,9,7,2,77.78,1048.31,10.48,7.691380546838234,116.48,2.36,2.429,2.563,288,
USDCAD,1h,fisher_zscore,Fisher + Z-Score,OK,33,26,7,78.79,1741.72,17.42,5.740290858253323,52.78,0.97,4.802,6.455,288,
USDCAD,1h,volume_breakout,Volume Breakout,OK,6,5,1,83.33,283.26,2.83,70.92705164268072,47.21,0.39,1.929,1.357,288,
USDCAD,1h,camarilla_breakout,Camarilla R3/S3 Breakout,OK,30,27,3,90.0,1338.39,13.38,13.9182605863393,44.61,0.84,3.88,4.727,288,
USDCAD,1h,heikin_ashi_trend,Heikin-Ashi Trend Ride,OK,17,10,7,58.82,2533.41,25.33,8.828253320477465,149.02,1.66,6.153,8.779,288,
USDCAD,1h,woodie_pivot_reversal,Woodie Pivot Reversal,OK,30,4,26,13.33,-1322.49,-13.22,0.26479560720556455,-44.08,13.32,-3.827,-3.782,288,
USDCAD,1h,cci_extreme_reversal,CCI Extreme Reversal,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
USDCAD,1h,chandelier_trend_exit,Chandelier Trend Exit,OK,122,45,76,36.89,396.89,3.97,1.2503946981461345,3.25,4.66,1.057,1.835,288,
USDCAD,1h,mfi_volume_reversal,MFI Volume Reversal,OK,14,5,9,35.71,-133.11,-1.33,0.8041542329738822,-9.51,3.05,-0.522,-0.454,288,
USDCAD,1h,liquidity_sweep_reversal,Liquidity Sweep Reversal,OK,7,1,6,14.29,-349.83,-3.5,0.40947574619360394,-49.98,4.34,-0.965,-0.658,288,
USDCAD,1h,vortex_trend_cross,Vortex Trend Cross,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
USDCAD,1h,hurst_trend_persistence,Hurst Trend Persistence,OK,17,5,12,29.41,351.0,3.51,1.2987207641680925,20.65,5.43,0.768,1.109,288,
USDCAD,1h,rsi_regular_divergence_v2,RSI Regular Divergence (Confirmed),OK,79,62,17,78.48,3426.58,34.27,7.03578302589248,43.37,1.37,6.434,9.678,288,
USDCAD,1h,obv_price_divergence,OBV/Price Divergence,OK,55,28,27,50.91,336.28,3.36,1.224384941376441,6.11,4.41,0.809,0.855,288,
USDCAD,1h,hidden_macd_divergence_v2,Hidden MACD Divergence (Trend Continuation),OK,14,12,2,85.71,2532.66,25.33,29.278758606103334,180.9,0.9,6.878,11.678,288,
USDCAD,1h,coppock_curve_bottom,Coppock Curve Bottom,OK,10,5,5,50.0,1294.78,12.95,3.3816425120772764,129.48,3.39,2.897,4.44,288,
USDCAD,1h,kst_trend_cross,KST Trend Cross,OK,15,7,8,46.67,976.63,9.77,2.624360029383163,65.11,2.51,2.232,3.207,288,
USDCAD,1h,stc_cycle_turn,Schaff Trend Cycle Turn,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
USDCAD,1h,tsi_momentum_shift,TSI Momentum Shift,OK,17,13,4,76.47,2564.4,25.64,13.457628614878836,150.85,1.67,4.646,6.746,288,
USDCAD,1h,dpo_cycle_reversal,Detrended Price Oscillator Reversal,OK,40,7,33,17.5,-951.33,-9.51,0.3889665140972295,-23.78,10.05,-3.447,-3.981,288,
USDCAD,1h,rvi_signal_cross,Relative Vigor Index Cross,OK,17,13,4,76.47,1802.18,18.02,13.679170150977516,106.01,1.26,4.689,6.805,288,
USDCAD,1h,ultimate_oscillator_divergence,Ultimate Oscillator Reversal,OK,68,52,16,76.47,2402.15,24.02,3.7764602767383515,35.33,2.23,4.525,7.082,288,
USDCAD,1h,aroon_new_trend,Aroon New Trend,OK,9,2,7,22.22,-150.08,-1.5,0.7867587006849164,-16.68,4.9,-0.448,-0.495,288,
USDCAD,1h,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,9,5,4,55.56,962.73,9.63,3.859028572830127,106.97,1.8,2.604,3.496,288,
USDCAD,1h,psar_flip_trend,Parabolic SAR Flip,OK,25,16,9,64.0,3443.34,34.43,9.447309365938537,137.73,2.43,6.08,8.996,288,
USDCAD,1h,keltner_channel_breakout,Keltner Channel Breakout,OK,10,6,4,60.0,979.97,9.8,4.061540531351195,98.0,1.56,2.668,3.179,288,
USDCAD,1h,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
USDCAD,1h,vwap_reversion,VWAP Mean Reversion,OK,12,6,6,50.0,39.35,0.39,1.1504042366545089,3.28,1.13,0.265,0.25,288,
USDCAD,1h,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,31,4,27,12.9,-1379.3,-13.79,0.2577741937056796,-44.49,14.14,-3.876,-3.935,288,
USDCAD,1h,stoch_rsi_double_confirm,Stochastic RSI Double Confirmation,OK,121,89,32,73.55,2440.51,24.41,2.9360699948055378,20.17,2.54,4.557,5.653,288,
USDCAD,1h,trix_zero_cross,TRIX Zero-Line Cross,OK,24,2,22,8.33,-1383.01,-13.83,0.2503549148526827,-57.63,14.6,-3.379,-3.655,288,
USDCAD,1h,balance_of_power_shift,Balance of Power Shift,OK,44,18,26,40.91,349.41,3.49,1.266302517790706,7.94,3.96,0.971,1.566,288,
USDCAD,1h,roc_acceleration,Rate-of-Change Acceleration,OK,15,13,2,86.67,2218.06,22.18,18.609007309643903,147.87,1.52,5.018,7.51,288,
USDCAD,1h,ulcer_index_calm_entry,Ulcer Index Low-Stress Entry,OK,21,7,14,33.33,116.94,1.17,1.0813433569616702,5.57,7.48,0.246,0.322,288,
USDCAD,1h,entropy_regime_filter,Entropy Regime Filter,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
USDCAD,1h,kama_adaptive_trend,KAMA Adaptive Trend,OK,14,10,4,71.43,2037.7,20.38,7.512200043193622,145.55,1.61,4.518,6.277,288,
USDCAD,1h,hull_ma_momentum,Hull Moving Average Momentum,OK,19,16,3,84.21,3077.07,30.77,16.383237738716335,161.95,1.71,5.774,7.921,288,
USDCAD,1h,hidden_rsi_divergence_v2,Hidden RSI Divergence (Trend Continuation),OK,30,11,19,36.67,-40.11,-0.4,0.9522437545617389,-1.34,4.43,-0.101,-0.071,288,
USDCAD,1h,macd_divergence_confluence,MACD Divergence Confluence,OK,6,5,1,83.33,1439.75,14.4,36.22440152135093,239.96,0.36,5.014,7.84,288,
USDCAD,1h,elder_ray_supertrend_combo,Elder Ray + SuperTrend Combo,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,288,
USDCAD,1h,range_position_breakout,Range Position Breakout,OK,9,6,3,66.67,539.03,5.39,4.557672550447188,59.89,0.82,2.501,1.152,288,
USDCAD,4h,rsi_reversal,RSI Mean Reversion,OK,7,5,2,71.43,685.88,6.86,5.45670948224513,97.98,1.95,3.179,3.934,180,
USDCAD,1h,mean_reversion_zscore,Mean Reversion Z-Score Fade,OK,19,3,16,15.79,-944.58,-9.45,0.1759656007875191,-49.71,9.45,-3.914,-3.279,288,
USDCAD,4h,macd_trend,MACD Trend Following,OK,7,2,5,28.57,166.13,1.66,1.3803687677663277,23.73,3.37,0.65,0.907,180,
USDCAD,4h,bb_squeeze,Bollinger Band Squeeze,OK,13,10,3,76.92,1827.89,18.28,6.318101353487976,140.61,2.41,4.516,4.958,180,
USDCAD,4h,adx_strength,ADX Strength Entry,OK,6,3,3,50.0,602.72,6.03,2.9126213592232997,100.45,3.96,2.224,3.812,180,
USDCAD,4h,ichimoku_trend,Ichimoku Cloud Trend,OK,19,6,13,31.58,278.99,2.79,1.2215892651745222,14.68,5.82,0.746,1.2,180,
USDCAD,4h,supertrend_follow,SuperTrend Follow,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
USDCAD,4h,elder_ray,Elder Ray Power,OK,17,10,7,58.82,1366.89,13.67,4.686036386928991,80.41,1.81,4.405,6.862,180,
USDCAD,4h,choppiness_reversal,Choppiness Reversal,OK,16,13,3,81.25,855.63,8.56,6.371899060438934,53.48,1.11,3.997,5.457,180,
USDCAD,4h,fisher_zscore,Fisher + Z-Score,OK,19,15,4,78.95,963.98,9.64,5.58860317913203,50.74,0.97,4.409,6.006,180,
USDCAD,4h,confluence_8,8-Indicator Confluence,OK,5,3,2,60.0,410.53,4.11,3.6204330695479467,82.11,2.36,1.605,1.63,180,
USDCAD,4h,volume_breakout,Volume Breakout,OK,6,5,1,83.33,283.26,2.83,70.92705164268072,47.21,0.39,2.544,2.341,180,
USDCAD,4h,camarilla_breakout,Camarilla R3/S3 Breakout,OK,13,11,2,84.62,555.08,5.55,11.100483333668414,42.7,0.84,2.905,2.809,180,
USDCAD,4h,heikin_ashi_trend,Heikin-Ashi Trend Ride,OK,11,6,5,54.55,1263.49,12.63,5.927578757069479,114.86,1.66,5.138,6.942,180,
USDCAD,4h,woodie_pivot_reversal,Woodie Pivot Reversal,OK,17,2,15,11.76,-804.44,-8.04,0.24344541231861108,-47.32,8.04,-3.907,-3.595,180,
USDCAD,4h,cci_extreme_reversal,CCI Extreme Reversal,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
USDCAD,4h,mfi_volume_reversal,MFI Volume Reversal,OK,8,2,6,25.0,-85.05,-0.85,0.7753777827889378,-10.63,2.46,-0.593,-0.537,180,
USDCAD,4h,chandelier_trend_exit,Chandelier Trend Exit,OK,69,21,47,30.43,201.99,2.02,1.2187133040507192,2.93,3.62,0.911,1.71,180,
USDCAD,4h,liquidity_sweep_reversal,Liquidity Sweep Reversal,OK,3,0,3,0.0,-297.01,-2.97,0.0,-99.0,2.97,-1.546,-1.143,180,
USDCAD,4h,vortex_trend_cross,Vortex Trend Cross,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
USDCAD,4h,hurst_trend_persistence,Hurst Trend Persistence,OK,8,2,6,25.0,53.58,0.54,1.0986279712695606,6.7,4.1,0.219,0.34,180,
USDCAD,4h,rsi_regular_divergence_v2,RSI Regular Divergence (Confirmed),OK,45,35,10,77.78,1832.81,18.33,5.974149925211806,40.73,1.37,5.778,7.778,180,
USDCAD,4h,hidden_macd_divergence_v2,Hidden MACD Divergence (Trend Continuation),OK,7,6,1,85.71,1310.39,13.1,27.593848904457012,187.2,0.9,6.022,9.548,180,
USDCAD,4h,obv_price_divergence,OBV/Price Divergence,OK,33,16,17,48.48,143.34,1.43,1.1619387799611933,4.34,3.65,0.593,0.683,180,
USDCAD,4h,kst_trend_cross,KST Trend Cross,OK,10,5,5,50.0,671.97,6.72,2.8304864115195842,67.2,2.36,2.485,3.821,180,
USDCAD,4h,coppock_curve_bottom,Coppock Curve Bottom,OK,6,3,3,50.0,757.88,7.58,3.381642512077287,126.31,2.98,2.879,4.251,180,
USDCAD,4h,stc_cycle_turn,Schaff Trend Cycle Turn,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
USDCAD,4h,tsi_momentum_shift,TSI Momentum Shift,OK,11,8,3,72.73,1457.95,14.58,9.436259519642505,132.54,1.67,4.474,6.665,180,
USDCAD,4h,dpo_cycle_reversal,Detrended Price Oscillator Reversal,OK,24,4,20,16.67,-589.25,-5.89,0.3733072262641604,-24.55,6.39,-3.557,-4.134,180,
USDCAD,4h,rvi_signal_cross,Relative Vigor Index Cross,OK,10,8,2,80.0,984.98,9.85,9.921323013630511,98.5,1.26,4.244,6.148,180,
USDCAD,4h,ultimate_oscillator_divergence,Ultimate Oscillator Reversal,OK,35,27,8,77.14,1315.6,13.16,3.920161317500389,37.59,2.23,4.35,6.845,180,
USDCAD,4h,aroon_new_trend,Aroon New Trend,OK,5,1,4,20.0,-125.07,-1.25,0.6912334026478757,-25.01,3.94,-0.624,-0.664,180,
USDCAD,4h,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,6,3,3,50.0,602.72,6.03,2.912621359223287,100.45,1.8,2.606,3.514,180,
USDCAD,4h,psar_flip_trend,Parabolic SAR Flip,OK,16,8,8,50.0,1593.48,15.93,5.258288149049358,99.59,2.43,4.993,6.697,180,
USDCAD,4h,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
USDCAD,4h,keltner_channel_breakout,Keltner Channel Breakout,OK,5,3,2,60.0,359.28,3.59,3.4378459604478198,71.86,1.56,1.694,2.164,180,
USDCAD,4h,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,17,2,15,11.76,-797.84,-7.98,0.26365105834931846,-46.93,8.35,-3.563,-3.98,180,
USDCAD,4h,vwap_reversion,VWAP Mean Reversion,OK,9,3,6,33.33,-74.99,-0.75,0.7150828120445833,-8.33,1.13,-0.733,-0.719,180,
USDCAD,4h,stoch_rsi_double_confirm,Stochastic RSI Double Confirmation,OK,69,50,19,72.46,1245.61,12.46,2.5668275177824564,18.05,2.54,3.865,4.744,180,
USDCAD,4h,trix_zero_cross,TRIX Zero-Line Cross,OK,15,1,14,6.67,-926.44,-9.26,0.20668667266245636,-61.76,10.08,-3.564,-3.993,180,
USDCAD,4h,balance_of_power_shift,Balance of Power Shift,OK,24,9,15,37.5,77.84,0.78,1.104210506439103,3.24,3.96,0.387,0.608,180,
USDCAD,4h,roc_acceleration,Rate-of-Change Acceleration,OK,9,8,1,88.89,1317.1,13.17,16.875898016981406,146.34,1.52,4.83,7.793,180,
USDCAD,4h,ulcer_index_calm_entry,Ulcer Index Low-Stress Entry,OK,11,4,7,36.36,168.34,1.68,1.2328864244576039,15.3,4.54,0.568,0.889,180,
USDCAD,4h,entropy_regime_filter,Entropy Regime Filter,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
USDCAD,4h,kama_adaptive_trend,KAMA Adaptive Trend,OK,9,6,3,66.67,1102.96,11.03,4.970044350832816,122.55,1.61,4.022,5.546,180,
USDCAD,4h,hull_ma_momentum,Hull Moving Average Momentum,OK,12,9,3,75.0,1571.73,15.72,8.857564503082283,130.98,1.71,5.013,6.632,180,
USDCAD,4h,hidden_rsi_divergence_v2,Hidden RSI Divergence (Trend Continuation),OK,18,6,12,33.33,-329.48,-3.29,0.45427256118927345,-18.3,4.43,-1.613,-1.136,180,
USDCAD,4h,macd_divergence_confluence,MACD Divergence Confluence,OK,3,3,0,100.0,863.74,8.64,,287.91,0.32,5.117,7.31,180,
USDCAD,4h,elder_ray_supertrend_combo,Elder Ray + SuperTrend Combo,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180,
USDCAD,4h,range_position_breakout,Range Position Breakout,OK,2,0,2,0.0,-71.87,-0.72,0.0,-35.94,0.72,-1.83,-1.157,180,
USDCAD,4h,mean_reversion_zscore,Mean Reversion Z-Score Fade,OK,10,2,8,20.0,-500.06,-5.0,0.14777905934397964,-50.01,5.0,-3.634,-3.287,180,
USDCAD,1d,rsi_reversal,RSI Mean Reversion,OK,7,4,3,57.14,556.53,5.57,3.13612103963032,79.5,1.95,2.356,2.899,200,
USDCAD,1d,macd_trend,MACD Trend Following,OK,8,3,5,37.5,278.1,2.78,1.636729240813943,34.76,3.37,0.985,1.296,200,
USDCAD,1d,bb_squeeze,Bollinger Band Squeeze,OK,16,12,4,75.0,2300.19,23.0,7.585961004670427,143.76,2.41,4.966,5.474,200,
USDCAD,1d,adx_strength,ADX Strength Entry,OK,8,5,3,62.5,1041.08,10.41,4.3036855421468445,130.14,3.96,3.316,5.661,200,
USDCAD,1d,ichimoku_trend,Ichimoku Cloud Trend,OK,21,9,12,42.86,958.34,9.58,1.7613892852447985,45.64,5.82,2.125,3.453,200,
USDCAD,1d,supertrend_follow,SuperTrend Follow,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
USDCAD,1d,elder_ray,Elder Ray Power,OK,20,12,8,60.0,1822.55,18.23,5.868181283637408,91.13,2.03,5.151,7.976,200,
USDCAD,1d,choppiness_reversal,Choppiness Reversal,OK,20,16,4,80.0,1099.21,10.99,7.794500653260378,54.96,1.11,4.497,6.059,200,
USDCAD,1d,confluence_8,8-Indicator Confluence,OK,6,4,2,66.67,508.21,5.08,4.24389277555734,84.7,2.36,1.799,1.759,200,
USDCAD,1d,fisher_zscore,Fisher + Z-Score,OK,24,19,5,79.17,1294.07,12.94,7.08612554079536,53.92,0.97,5.118,6.977,200,
USDCAD,1d,volume_breakout,Volume Breakout,OK,6,5,1,83.33,283.26,2.83,70.92705164268072,47.21,0.39,2.386,2.064,200,
USDCAD,1d,heikin_ashi_trend,Heikin-Ashi Trend Ride,OK,13,8,5,61.54,1806.43,18.06,8.044998129808793,138.96,1.66,6.181,8.748,200,
USDCAD,1d,camarilla_breakout,Camarilla R3/S3 Breakout,OK,16,13,2,81.25,667.44,6.67,13.145117865755664,41.72,0.84,3.106,3.104,200,
USDCAD,1d,woodie_pivot_reversal,Woodie Pivot Reversal,OK,18,3,15,16.67,-701.16,-7.01,0.35310144206722577,-38.95,8.25,-2.999,-2.827,200,
USDCAD,1d,cci_extreme_reversal,CCI Extreme Reversal,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
USDCAD,1d,chandelier_trend_exit,Chandelier Trend Exit,OK,79,31,48,39.24,548.12,5.48,1.5863615388469092,6.94,3.62,2.151,3.991,200,
USDCAD,1d,mfi_volume_reversal,MFI Volume Reversal,OK,8,3,5,37.5,78.81,0.79,1.2082790836790178,9.85,2.46,0.495,0.466,200,
USDCAD,1d,liquidity_sweep_reversal,Liquidity Sweep Reversal,OK,4,1,3,25.0,-54.44,-0.54,0.8167225009259261,-13.61,2.97,-0.223,-0.171,200,
USDCAD,1d,vortex_trend_cross,Vortex Trend Cross,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
USDCAD,1d,hurst_trend_persistence,Hurst Trend Persistence,OK,9,4,5,44.44,464.85,4.65,1.9154733829287147,51.65,4.1,1.51,2.34,200,
USDCAD,1d,rsi_regular_divergence_v2,RSI Regular Divergence (Confirmed),OK,56,44,12,78.57,2509.71,25.1,7.294481906737622,44.82,1.37,6.723,9.559,200,
USDCAD,1d,hidden_macd_divergence_v2,Hidden MACD Divergence (Trend Continuation),OK,9,8,1,88.89,1806.81,18.07,37.66862531347252,200.76,0.9,7.027,11.59,200,
USDCAD,1d,obv_price_divergence,OBV/Price Divergence,OK,36,19,17,52.78,540.49,5.4,1.610631804387353,15.01,3.65,1.883,2.169,200,
USDCAD,1d,kst_trend_cross,KST Trend Cross,OK,11,6,5,54.55,831.89,8.32,3.2661126235845206,75.63,2.36,2.8,4.051,200,
USDCAD,1d,coppock_curve_bottom,Coppock Curve Bottom,OK,8,4,4,50.0,1131.9,11.32,4.529170210369042,141.49,2.98,3.743,5.46,200,
USDCAD,1d,stc_cycle_turn,Schaff Trend Cycle Turn,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
USDCAD,1d,tsi_momentum_shift,TSI Momentum Shift,OK,13,10,3,76.92,1920.6,19.21,12.113289165334548,147.74,1.67,5.112,7.527,200,
USDCAD,1d,dpo_cycle_reversal,Detrended Price Oscillator Reversal,OK,25,6,19,24.0,-406.31,-4.06,0.5620202288447557,-16.25,6.39,-2.106,-2.516,200,
USDCAD,1d,rvi_signal_cross,Relative Vigor Index Cross,OK,13,10,3,76.92,1314.46,13.14,12.63668046814867,101.11,1.26,4.966,7.087,200,
USDCAD,1d,ultimate_oscillator_divergence,Ultimate Oscillator Reversal,OK,46,36,10,78.26,1905.98,19.06,5.009364259982609,41.43,2.23,5.325,8.59,200,
USDCAD,1d,ichimoku_kumo_breakout,Ichimoku Kumo Breakout,OK,7,4,3,57.14,719.5,7.19,3.2831934333768342,102.79,1.8,2.838,3.617,200,
USDCAD,1d,aroon_new_trend,Aroon New Trend,OK,6,2,4,33.33,-106.73,-1.07,0.736512445195646,-17.79,3.94,-0.495,-0.494,200,
USDCAD,1d,psar_flip_trend,Parabolic SAR Flip,OK,19,11,8,57.89,2359.27,23.59,7.304728334651206,124.17,2.43,6.093,8.676,200,
USDCAD,1d,keltner_channel_breakout,Keltner Channel Breakout,OK,6,4,2,66.67,562.7,5.63,4.818105618837638,93.78,1.56,2.348,2.881,200,
USDCAD,1d,donchian_channel_breakout,Donchian Channel Breakout,OK,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200,
USDCAD,1d,vwap_reversion,VWAP Mean Reversion,OK,9,4,5,44.44,27.69,0.28,1.1107718403343847,3.08,1.13,0.246,0.25,200,
USDCAD,1d,fisher_transform_extreme,Fisher Transform Extreme Reversal,OK,18,3,15,16.67,-714.4,-7.14,0.3406635690744323,-39.69,8.35,-2.889,-3.15,200,
USDCAD,1d,stoch_rsi_double_confirm,Stochastic RSI Double Confirmation,OK,83,61,21,73.49,1734.59,17.35,3.116668486192049,20.9,2.54,4.685,5.775,200,
USDCAD,1d,trix_zero_cross,TRIX Zero-Line Cross,OK,16,1,15,6.25,-927.4,-9.27,0.20651744455591395,-57.96,10.24,-3.322,-3.521,200,
USDCAD,1d,roc_acceleration,Rate-of-Change Acceleration,OK,11,9,2,81.82,1562.6,15.63,19.077890442768503,142.05,1.52,5.147,7.88,200,
